gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,E118
ENSG00000257108,52,0,70,6,31,0.875
ENSG00000125388,37,0,35,13,9,0.874
ENSG00000185745,16,0,8,6,0,0.874
ENSG00000116151,45,0,38,29,5,0.873
ENSG00000010310,19,0,37,0,19,0.872
ENSG00000125434,24,0,24,9,0,0.872
ENSG00000108417,0,0,0,0,0,0.869
ENSG00000139899,43,0,52,15,9,0.869
ENSG00000198298,10,8,12,0,6,0.869
ENSG00000137868,9,0,25,3,18,0.868
ENSG00000183208,34,0,24,19,0,0.868
ENSG00000197816,26,2,18,18,9,0.868
ENSG00000109680,0,0,0,0,3,0.866
ENSG00000053108,0,0,8,0,43,0.863
ENSG00000104375,40,0,49,8,70,0.861
ENSG00000163472,34,0,27,26,14,0.861
ENSG00000213953,3,0,0,0,0,0.861
ENSG00000107864,30,0,25,19,17,0.86
ENSG00000120262,27,0,29,25,17,0.858
ENSG00000130701,0,0,0,0,80,0.857
ENSG00000176222,13,77,13,0,0,0.857
ENSG00000187775,0,0,0,0,0,0.857
ENSG00000206159,0,0,15,0,0,0.857
ENSG00000105227,16,0,18,2,21,0.855
ENSG00000169239,0,0,0,0,0,0.855
ENSG00000174788,44,0,44,28,17,0.855
ENSG00000171433,7,0,9,0,0,0.854
ENSG00000214999,8,0,17,0,46,0.854
ENSG00000254087,11,0,17,0,17,0.853
ENSG00000149418,11,0,11,8,4,0.851
ENSG00000099625,48,0,59,17,13,0.85
ENSG00000175329,25,0,25,23,8,0.85
ENSG00000180834,0,0,0,0,0,0.85
ENSG00000237440,15,53,12,14,4,0.85
ENSG00000064199,22,0,18,22,7,0.848
ENSG00000224975,0,0,0,12,0,0.848
ENSG00000161133,16,0,23,0,22,0.847
ENSG00000172379,3,0,20,0,40,0.847
ENSG00000103647,0,0,15,0,61,0.846
ENSG00000173825,25,0,35,12,0,0.845
ENSG00000186642,0,0,0,0,43,0.845
ENSG00000151470,30,0,20,14,5,0.844
ENSG00000183114,21,0,32,14,0,0.844
ENSG00000124224,18,0,22,13,8,0.843
ENSG00000204186,18,0,16,0,52,0.843
ENSG00000189410,18,0,42,4,23,0.842
ENSG00000162757,7,10,11,4,3,0.84
ENSG00000128656,0,0,16,0,46,0.839
ENSG00000184206,0,0,0,0,0,0.839
ENSG00000188032,46,0,56,27,7,0.836
ENSG00000074660,31,0,39,14,15,0.835
ENSG00000118922,31,0,41,8,21,0.835
ENSG00000188763,12,0,37,0,4,0.835
ENSG00000214309,34,0,44,39,7,0.835
ENSG00000187144,25,0,23,13,11,0.834
ENSG00000198331,11,0,13,8,9,0.834
ENSG00000197050,0,90,0,0,0,0.833
ENSG00000149043,6,0,28,5,0,0.831
ENSG00000105427,5,0,11,0,49,0.83
ENSG00000118971,0,0,28,0,62,0.829
ENSG00000144792,0,0,0,0,0,0.829
ENSG00000197283,0,0,0,0,0,0.829
ENSG00000125409,0,0,0,0,24,0.828
ENSG00000172167,29,0,22,16,12,0.827
ENSG00000179630,22,0,19,9,4,0.827
ENSG00000124613,9,0,12,0,11,0.826
ENSG00000119636,37,0,26,64,5,0.825
ENSG00000167637,13,5,13,0,4,0.824
ENSG00000198444,0,0,0,0,0,0.824
ENSG00000196776,5,0,17,0,10,0.821
ENSG00000139117,23,0,26,10,16,0.82
ENSG00000177873,17,0,18,6,12,0.82
ENSG00000198945,0,0,4,0,23,0.82
ENSG00000137819,0,0,16,0,61,0.819
ENSG00000140368,0,0,3,0,52,0.819
ENSG00000184208,30,0,28,25,7,0.819
ENSG00000187372,0,0,0,0,0,0.818
ENSG00000187867,21,0,20,25,0,0.817
ENSG00000144152,18,0,23,6,9,0.816
ENSG00000106006,24,0,53,7,42,0.815
ENSG00000174564,0,0,0,0,0,0.815
ENSG00000100461,4,0,0,0,0,0.813
ENSG00000166313,7,0,14,0,43,0.813
ENSG00000253537,0,6,4,0,0,0.813
ENSG00000104903,11,0,13,4,0,0.812
ENSG00000206530,9,0,7,8,0,0.809
ENSG00000113356,27,0,23,20,6,0.808
ENSG00000103034,0,0,21,0,70,0.807
ENSG00000163545,36,0,48,19,16,0.806
ENSG00000173041,10,0,17,26,9,0.806
ENSG00000187959,23,0,20,20,7,0.806
ENSG00000204701,0,0,0,0,0,0.806
ENSG00000124334,0,0,0,0,0,0.805
ENSG00000172927,20,0,20,12,3,0.805
ENSG00000119661,19,0,13,9,5,0.804
ENSG00000081853,0,29,0,0,0,0.803
ENSG00000131650,19,0,39,0,20,0.803
ENSG00000034053,0,0,24,0,29,0.802
ENSG00000146776,39,0,30,25,17,0.802
ENSG00000185838,46,0,38,39,13,0.802
ENSG00000139714,13,0,22,0,10,0.801
ENSG00000063438,0,0,0,0,0,0.8
ENSG00000177025,0,96,0,0,0,0.8
ENSG00000144648,46,0,33,42,18,0.799
ENSG00000198855,18,0,21,14,6,0.797
ENSG00000187068,9,0,14,0,23,0.796
ENSG00000114771,26,18,0,34,0,0.795
ENSG00000120555,24,0,24,24,0,0.794
ENSG00000132329,0,0,22,0,76,0.792
ENSG00000148832,17,0,25,8,8,0.791
ENSG00000166153,35,0,24,27,8,0.789
ENSG00000203443,0,0,0,5,0,0.789
ENSG00000251359,51,0,46,68,10,0.789
ENSG00000163596,15,0,18,0,4,0.788
ENSG00000105204,0,0,0,0,0,0.787
ENSG00000099812,6,7,25,4,0,0.786
ENSG00000143995,37,0,35,13,23,0.786
ENSG00000144278,0,0,20,0,16,0.785
ENSG00000254122,0,46,3,0,0,0.785
ENSG00000167656,4,0,12,0,55,0.784
ENSG00000163141,0,0,0,0,0,0.783
ENSG00000197937,14,75,19,0,0,0.783
ENSG00000066468,0,0,33,0,31,0.782
ENSG00000153165,0,0,0,0,0,0.78
ENSG00000197279,23,0,21,21,16,0.78
ENSG00000135537,26,0,27,23,20,0.779
ENSG00000174799,30,0,18,18,9,0.779
ENSG00000196963,6,6,11,0,0,0.777
ENSG00000253305,0,19,0,0,0,0.777
ENSG00000126705,42,0,57,17,1,0.776
ENSG00000175505,16,0,38,0,21,0.776
ENSG00000185990,0,0,0,0,0,0.776
ENSG00000183621,17,0,19,14,13,0.775
ENSG00000133136,0,0,0,0,0,0.773
ENSG00000258365,0,0,0,0,0,0.773
ENSG00000152556,30,0,19,20,11,0.772
ENSG00000125510,22,0,67,4,25,0.77
ENSG00000162390,18,0,19,13,0,0.77
ENSG00000185215,0,0,33,0,54,0.77
ENSG00000091592,0,0,0,0,8,0.769
ENSG00000179776,0,0,13,0,74,0.768
ENSG00000018280,12,0,25,0,31,0.767
ENSG00000126243,37,0,42,0,10,0.767
ENSG00000256316,31,0,23,11,45,0.766
ENSG00000172819,0,0,20,0,42,0.765
ENSG00000177455,7,0,16,4,12,0.763
ENSG00000188177,23,0,22,19,10,0.763
ENSG00000158220,5,0,13,0,6,0.762
ENSG00000155085,19,0,21,7,3,0.76
ENSG00000179698,33,0,41,23,12,0.76
ENSG00000253767,0,60,2,0,0,0.76
ENSG00000196597,10,0,10,8,0,0.759
ENSG00000253846,0,14,3,0,0,0.759
ENSG00000240184,0,0,11,0,8,0.758
ENSG00000170835,0,0,2,7,0,0.757
ENSG00000254827,32,0,39,19,15,0.757
ENSG00000164221,11,0,12,0,6,0.756
ENSG00000180096,48,0,38,28,9,0.756
ENSG00000188613,21,0,29,0,30,0.755
ENSG00000166682,4,14,3,9,0,0.754
ENSG00000163467,30,0,26,23,14,0.752
ENSG00000203684,34,0,38,22,0,0.751
ENSG00000108405,3,0,0,0,46,0.749
ENSG00000118495,14,0,17,0,62,0.749
ENSG00000254245,0,35,0,0,0,0.747
ENSG00000185920,4,0,26,0,50,0.746
ENSG00000214189,15,7,17,7,0,0.746
ENSG00000081320,2,0,8,0,29,0.745
ENSG00000127415,29,0,43,13,18,0.745
ENSG00000182504,25,0,22,6,9,0.744
ENSG00000228120,24,0,0,33,0,0.744
ENSG00000250210,0,0,0,0,0,0.744
ENSG00000148346,27,0,47,0,53,0.742
ENSG00000242419,0,0,5,0,44,0.742
ENSG00000090920,0,0,0,0,16,0.741
ENSG00000103995,17,0,17,8,28,0.74
ENSG00000160207,31,0,21,22,6,0.74
ENSG00000226763,40,0,36,28,17,0.74
ENSG00000187997,16,0,47,0,37,0.739
ENSG00000085644,22,0,20,14,8,0.738
ENSG00000105649,25,0,30,12,5,0.738
ENSG00000187583,18,0,34,0,3,0.738
ENSG00000066827,24,0,29,21,5,0.737
ENSG00000105255,12,0,12,0,16,0.736
ENSG00000106541,0,0,0,0,5,0.735
ENSG00000146373,21,0,20,0,14,0.735
ENSG00000196159,20,0,28,8,7,0.735
ENSG00000104951,28,0,30,22,10,0.734
ENSG00000092096,0,0,14,0,90,0.733
ENSG00000204709,0,0,0,0,0,0.732
ENSG00000175322,16,0,12,0,3,0.731
ENSG00000006740,2,0,17,0,26,0.73
ENSG00000253159,0,29,0,0,0,0.729
ENSG00000253873,0,42,3,0,0,0.729
ENSG00000240764,0,0,6,0,50,0.728
ENSG00000253819,8,0,6,9,0,0.728
ENSG00000136286,0,0,0,0,13,0.727
ENSG00000166546,16,0,30,0,69,0.726
ENSG00000079482,21,0,17,5,0,0.725
ENSG00000135951,28,0,22,20,14,0.725
ENSG00000158865,8,0,23,6,0,0.724
ENSG00000184786,42,0,21,30,14,0.723
ENSG00000133805,63,0,61,61,20,0.722
ENSG00000196267,20,0,22,3,8,0.722
ENSG00000206199,39,0,36,37,13,0.722
ENSG00000127362,0,0,0,0,0,0.721
ENSG00000103522,0,0,0,0,53,0.719
ENSG00000171282,57,0,63,27,64,0.719
ENSG00000171132,20,0,34,0,21,0.717
ENSG00000161647,8,8,19,0,36,0.716
ENSG00000186871,10,0,11,5,0,0.716
ENSG00000197385,31,0,26,16,8,0.714
ENSG00000197863,26,19,25,18,17,0.714
ENSG00000204472,0,0,0,0,0,0.714
ENSG00000227450,83,0,85,53,29,0.714
ENSG00000125650,1,0,3,1,0,0.71
ENSG00000182687,30,0,45,10,62,0.709
ENSG00000188629,19,46,21,10,6,0.709
ENSG00000253200,0,0,0,0,0,0.709
ENSG00000215014,37,0,42,25,28,0.707
ENSG00000254469,35,0,29,26,20,0.707
ENSG00000106852,0,0,14,0,90,0.706
ENSG00000198435,8,0,71,0,54,0.705
ENSG00000082512,11,0,21,0,44,0.704
ENSG00000119915,7,0,33,0,33,0.704
ENSG00000146950,28,0,28,9,0,0.704
ENSG00000146386,11,0,17,0,29,0.703
ENSG00000175489,15,0,25,0,12,0.702
ENSG00000196993,0,0,0,0,0,0.702
ENSG00000132718,46,0,44,20,12,0.701
ENSG00000104432,34,0,32,25,19,0.7
ENSG00000162148,0,0,6,0,43,0.7
ENSG00000166401,15,0,15,0,0,0.7
ENSG00000205744,0,0,7,0,19,0.699
ENSG00000125122,25,0,35,14,20,0.698
ENSG00000203942,13,0,10,14,0,0.698
ENSG00000110318,18,0,15,10,10,0.697
ENSG00000115525,25,0,29,0,47,0.697
ENSG00000170011,14,0,24,9,28,0.697
ENSG00000079263,0,0,0,0,0,0.695
ENSG00000111877,24,0,19,13,7,0.695
ENSG00000204257,0,0,0,0,0,0.693
ENSG00000215749,0,0,0,0,0,0.693
ENSG00000108556,0,0,5,0,0,0.692
ENSG00000170681,0,0,0,0,0,0.692
ENSG00000143278,0,0,0,3,0,0.69
ENSG00000213760,0,0,0,0,0,0.69
ENSG00000161082,0,0,5,0,27,0.689
ENSG00000164398,0,0,16,0,48,0.689
ENSG00000232774,0,0,0,3,0,0.689
ENSG00000242220,8,0,10,0,0,0.689
ENSG00000132005,36,0,26,34,3,0.687
ENSG00000167968,0,0,14,0,0,0.687
ENSG00000174669,15,0,20,7,8,0.686
ENSG00000180532,13,0,14,4,4,0.685
ENSG00000156313,20,0,16,14,3,0.683
ENSG00000115507,31,0,35,18,10,0.68
ENSG00000167972,8,0,19,0,32,0.68
ENSG00000171320,43,0,33,30,24,0.68
ENSG00000231672,0,4,0,0,29,0.68
ENSG00000257446,20,0,34,11,24,0.679
ENSG00000163687,0,0,7,4,0,0.678
ENSG00000205930,41,0,25,26,6,0.677
ENSG00000120327,3,5,7,0,4,0.676
ENSG00000157514,0,0,17,0,24,0.676
ENSG00000196600,0,0,6,7,0,0.676
ENSG00000078687,0,0,0,0,0,0.675
ENSG00000105499,8,0,15,8,7,0.674
ENSG00000159214,36,0,28,20,0,0.674
ENSG00000172458,16,0,26,0,3,0.673
ENSG00000109265,0,0,0,0,0,0.672
ENSG00000239827,18,0,11,9,6,0.671
ENSG00000178404,4,0,0,3,0,0.67
ENSG00000106479,12,0,13,0,4,0.669
ENSG00000185024,28,0,37,0,0,0.669
ENSG00000188501,12,0,24,0,0,0.669
ENSG00000140459,13,0,17,8,26,0.668
ENSG00000141642,22,11,16,9,6,0.666
ENSG00000203965,28,0,16,21,15,0.665
ENSG00000112406,11,0,16,0,43,0.664
ENSG00000198892,11,0,18,0,54,0.664
ENSG00000044459,15,11,13,4,0,0.663
ENSG00000141576,12,0,20,0,53,0.663
ENSG00000165555,0,18,0,0,0,0.663
ENSG00000242689,0,0,0,0,0,0.663
ENSG00000189164,16,51,13,14,9,0.662
ENSG00000180479,19,28,19,9,9,0.661
ENSG00000151365,13,0,10,15,0,0.66
ENSG00000237198,0,0,0,0,0,0.66
ENSG00000092377,16,0,31,0,0,0.656
ENSG00000196862,0,5,0,0,0,0.656
ENSG00000244122,0,0,0,0,0,0.654
ENSG00000110002,7,0,9,0,0,0.653
ENSG00000181722,32,0,27,16,3,0.653
ENSG00000245248,38,0,32,46,8,0.653
ENSG00000166086,0,0,10,0,36,0.651
ENSG00000183826,21,0,21,6,16,0.648
ENSG00000214562,0,0,0,0,0,0.648
ENSG00000233232,0,0,0,0,0,0.648
ENSG00000250565,14,0,31,5,13,0.648
ENSG00000196659,21,1,18,20,10,0.647
ENSG00000146350,11,0,14,6,9,0.646
ENSG00000183801,0,0,8,0,10,0.646
ENSG00000149489,27,0,30,10,9,0.645
ENSG00000175003,0,5,0,8,0,0.643
ENSG00000151746,18,0,22,8,17,0.641
ENSG00000004139,10,0,16,25,0,0.639
ENSG00000117122,4,0,35,0,27,0.639
ENSG00000167874,36,0,36,34,15,0.639
ENSG00000164061,17,0,24,6,8,0.637
ENSG00000186417,0,0,11,0,32,0.637
ENSG00000197599,7,0,13,0,21,0.636
ENSG00000122483,39,0,32,37,11,0.635
ENSG00000167767,3,0,0,0,17,0.634
ENSG00000129028,13,0,17,8,11,0.632
ENSG00000189292,8,0,30,0,18,0.632
ENSG00000131435,14,0,28,0,33,0.631
ENSG00000104879,0,0,29,0,35,0.63
ENSG00000135226,0,0,0,0,0,0.63
ENSG00000166924,28,0,46,5,52,0.63
ENSG00000105792,22,0,22,9,11,0.629
ENSG00000166863,0,0,0,0,0,0.629
ENSG00000237102,26,0,33,14,21,0.629
ENSG00000187860,33,0,27,25,14,0.628
ENSG00000197124,12,39,10,5,0,0.625
ENSG00000162636,12,0,17,0,11,0.624
ENSG00000170049,35,0,28,16,14,0.624
ENSG00000112936,7,0,0,4,0,0.622
ENSG00000137843,0,0,0,0,0,0.622
ENSG00000196176,30,0,23,29,12,0.621
ENSG00000205791,28,0,19,12,5,0.621
ENSG00000168065,5,4,18,14,9,0.62
ENSG00000156453,0,0,50,0,54,0.618
ENSG00000186732,0,0,6,0,36,0.618
ENSG00000112276,9,0,16,0,15,0.617
ENSG00000152475,35,0,37,25,1,0.617
ENSG00000182795,8,0,13,3,0,0.617
ENSG00000184923,0,0,0,0,0,0.617
ENSG00000185133,16,0,16,0,37,0.617
ENSG00000186912,0,0,0,1,0,0.615
ENSG00000140067,4,0,4,0,0,0.614
ENSG00000106415,22,0,22,0,14,0.613
ENSG00000115841,43,0,20,57,9,0.613
ENSG00000154240,16,0,22,4,5,0.61
ENSG00000196559,0,0,0,0,0,0.61
ENSG00000113248,0,99,6,0,5,0.609
ENSG00000135407,8,0,6,9,0,0.608
ENSG00000171056,23,0,19,9,9,0.608
ENSG00000176809,16,0,20,6,0,0.608
ENSG00000176236,32,0,29,26,16,0.607
ENSG00000197363,45,0,33,31,3,0.607
ENSG00000076716,0,0,13,0,23,0.605
ENSG00000139629,6,0,18,0,31,0.605
ENSG00000159915,0,35,0,8,0,0.604
ENSG00000168461,5,0,18,0,61,0.604
ENSG00000168477,0,0,0,0,0,0.604
ENSG00000165434,20,0,18,3,7,0.603
ENSG00000010610,7,0,8,0,26,0.601
ENSG00000115828,6,0,15,0,37,0.601
ENSG00000185168,20,0,25,3,46,0.601
ENSG00000164089,9,0,12,0,12,0.6
ENSG00000178226,0,0,10,0,54,0.6
ENSG00000220032,62,0,62,53,22,0.6
ENSG00000083720,11,0,20,0,16,0.599
ENSG00000173898,0,0,21,0,49,0.599
ENSG00000183496,19,0,35,3,30,0.597
ENSG00000162241,47,0,66,43,9,0.596
ENSG00000205710,0,0,0,0,0,0.596
ENSG00000251695,24,0,14,28,0,0.596
ENSG00000147231,10,0,10,0,5,0.595
ENSG00000118690,19,0,17,0,22,0.594
ENSG00000135338,25,0,20,18,6,0.594
ENSG00000166743,0,0,0,0,0,0.592
ENSG00000099769,22,23,23,10,0,0.591
ENSG00000149927,0,0,12,0,76,0.591
ENSG00000164023,32,0,23,5,22,0.591
ENSG00000182247,6,0,20,0,35,0.591
ENSG00000196408,32,0,36,19,6,0.591
ENSG00000181754,8,0,18,0,21,0.589
ENSG00000198156,0,0,0,0,0,0.589
ENSG00000255633,0,100,0,0,3,0.589
ENSG00000146094,15,0,8,5,5,0.588
ENSG00000163617,24,0,18,14,14,0.588
ENSG00000166664,0,0,0,0,0,0.588
ENSG00000147168,0,0,0,0,3,0.587
ENSG00000090932,3,0,24,0,49,0.585
ENSG00000197208,26,0,25,14,5,0.585
ENSG00000231880,30,0,22,21,14,0.585
ENSG00000126785,11,0,5,5,0,0.584
ENSG00000214226,17,0,17,0,6,0.582
ENSG00000173258,17,0,15,4,8,0.58
ENSG00000119125,0,0,0,0,0,0.578
ENSG00000174721,17,0,21,3,6,0.578
ENSG00000212124,0,7,0,0,0,0.578
ENSG00000176204,0,0,0,0,0,0.577
ENSG00000171444,8,21,18,0,36,0.576
ENSG00000130675,33,0,53,24,41,0.575
ENSG00000173267,0,0,29,0,72,0.575
ENSG00000103852,48,0,31,30,9,0.573
ENSG00000170498,0,0,0,0,19,0.573
ENSG00000184451,35,0,30,5,4,0.573
ENSG00000140104,21,0,25,0,42,0.572
ENSG00000166143,7,0,16,0,4,0.572
ENSG00000167165,0,0,0,0,0,0.572
ENSG00000139737,0,0,21,0,17,0.571
ENSG00000143994,23,0,26,0,54,0.57
ENSG00000163491,16,0,12,39,4,0.57
ENSG00000185686,4,0,6,0,4,0.57
ENSG00000230797,0,0,0,0,0,0.57
ENSG00000144355,18,0,58,0,80,0.569
ENSG00000203872,0,0,0,0,0,0.569
ENSG00000147166,0,0,0,5,0,0.568
ENSG00000185614,45,0,37,3,27,0.568
ENSG00000152348,24,0,20,16,8,0.566
ENSG00000162723,0,0,0,0,17,0.566
ENSG00000244242,0,0,12,0,9,0.565
ENSG00000126460,38,0,23,7,7,0.562
ENSG00000143951,0,0,0,5,0,0.562
ENSG00000181577,7,0,40,0,14,0.562
ENSG00000139618,24,0,17,16,9,0.561
ENSG00000171786,0,0,0,0,0,0.561
ENSG00000152217,6,0,17,0,25,0.56
ENSG00000171016,18,0,19,0,21,0.56
ENSG00000173261,0,0,0,0,0,0.56
ENSG00000184825,10,5,23,8,23,0.56
ENSG00000120049,0,0,16,0,0,0.559
ENSG00000163157,0,0,0,0,0,0.559
ENSG00000182324,0,0,0,0,0,0.559
ENSG00000163406,0,0,0,0,0,0.558
ENSG00000187391,50,0,32,46,19,0.558
ENSG00000255837,0,0,0,0,0,0.558
ENSG00000116525,3,0,21,0,7,0.557
ENSG00000162512,0,0,23,0,41,0.557
ENSG00000105538,8,0,20,7,0,0.556
ENSG00000135074,3,0,15,0,33,0.556
ENSG00000142173,3,0,16,0,60,0.556
ENSG00000105146,0,0,0,0,4,0.555
ENSG00000133739,17,0,14,0,7,0.555
ENSG00000157510,0,13,24,0,22,0.555
ENSG00000165215,3,0,16,0,5,0.554
ENSG00000214188,36,0,28,26,12,0.554
ENSG00000083828,0,0,0,0,0,0.553
ENSG00000088727,35,0,33,30,20,0.553
ENSG00000125787,27,0,31,21,4,0.553
ENSG00000198908,0,0,2,0,0,0.553
ENSG00000083454,0,11,19,0,41,0.552
ENSG00000114670,20,0,14,17,6,0.551
ENSG00000135315,16,0,16,11,11,0.55
ENSG00000143375,27,0,38,8,15,0.55
ENSG00000186648,12,0,20,0,91,0.55
ENSG00000160469,23,0,31,6,29,0.549
ENSG00000130775,16,0,31,0,17,0.548
ENSG00000145850,0,0,0,0,0,0.548
ENSG00000196409,0,0,0,0,0,0.548
ENSG00000018869,10,87,11,6,0,0.546
ENSG00000066056,3,0,0,0,22,0.546
ENSG00000141570,28,0,69,6,86,0.546
ENSG00000102241,26,0,17,10,5,0.545
ENSG00000110042,6,0,36,0,8,0.545
ENSG00000183250,40,0,46,17,8,0.545
ENSG00000152503,0,0,12,0,44,0.544
ENSG00000156500,12,0,15,0,0,0.544
ENSG00000147059,0,0,0,0,0,0.543
ENSG00000175170,23,5,47,0,87,0.543
ENSG00000166984,0,0,10,3,73,0.542
ENSG00000174514,0,0,5,0,62,0.542
ENSG00000177675,0,0,0,0,2,0.542
ENSG00000163220,0,0,0,0,12,0.541
ENSG00000128487,8,0,19,0,35,0.54
ENSG00000197566,15,0,14,5,10,0.54
ENSG00000204614,0,0,0,0,0,0.54
ENSG00000187889,25,0,27,32,11,0.539
ENSG00000146856,41,0,20,46,7,0.538
ENSG00000188219,0,5,0,0,0,0.538
ENSG00000255062,18,0,17,16,8,0.538
ENSG00000110693,32,0,29,26,23,0.534
ENSG00000205076,4,0,0,0,0,0.533
ENSG00000244617,0,0,14,0,26,0.532
ENSG00000132514,0,0,0,0,4,0.531
ENSG00000214279,0,5,0,0,0,0.53
ENSG00000107614,26,0,16,7,0,0.529
ENSG00000118514,7,0,13,0,0,0.529
ENSG00000135324,10,0,14,0,33,0.529
ENSG00000165115,21,0,20,19,3,0.529
ENSG00000181544,12,0,18,9,3,0.529
ENSG00000181619,21,0,19,7,0,0.529
ENSG00000114790,19,0,25,0,34,0.528
ENSG00000138294,3,0,0,0,8,0.528
ENSG00000167995,14,0,10,9,15,0.528
ENSG00000135439,29,0,51,19,52,0.525
ENSG00000135077,24,0,23,19,7,0.523
ENSG00000154040,3,0,12,0,4,0.523
ENSG00000153790,20,0,18,4,3,0.522
ENSG00000119917,17,0,4,13,0,0.521
ENSG00000156127,3,0,4,0,11,0.52
ENSG00000204947,37,11,29,34,17,0.52
ENSG00000139971,50,0,36,35,19,0.519
ENSG00000145002,9,0,11,7,0,0.519
ENSG00000071575,14,0,33,0,48,0.518
ENSG00000127666,25,0,20,7,5,0.518
ENSG00000152705,3,0,6,9,0,0.518
ENSG00000172572,0,0,5,0,21,0.517
ENSG00000222014,0,0,0,0,32,0.516
ENSG00000007968,24,0,30,0,3,0.515
ENSG00000129910,3,0,44,0,88,0.515
ENSG00000136866,16,58,18,10,11,0.515
ENSG00000161328,33,0,61,11,16,0.515
ENSG00000173406,18,0,15,11,8,0.515
ENSG00000142611,22,0,41,0,21,0.514
ENSG00000163354,4,0,10,0,49,0.514
ENSG00000257513,0,0,0,0,0,0.514
ENSG00000135702,0,0,0,0,9,0.513
ENSG00000132016,12,0,19,9,4,0.512
ENSG00000103184,13,0,29,8,36,0.511
ENSG00000118596,12,0,17,0,6,0.51
ENSG00000165548,0,0,0,0,0,0.51
ENSG00000198205,0,0,0,0,0,0.51
ENSG00000172382,23,0,28,3,27,0.509
ENSG00000145362,0,0,6,0,9,0.508
ENSG00000012124,20,0,19,25,0,0.506
ENSG00000112149,10,0,15,0,16,0.506
ENSG00000130413,10,0,12,0,0,0.504
ENSG00000179564,0,0,0,4,0,0.504
ENSG00000132530,23,0,14,18,0,0.503
ENSG00000157240,5,0,24,0,17,0.503
ENSG00000198342,23,0,20,19,7,0.503
ENSG00000228146,12,0,28,0,33,0.503
ENSG00000106526,34,0,36,31,12,0.502
ENSG00000132965,0,0,0,0,22,0.502
ENSG00000178665,18,0,19,10,7,0.502
ENSG00000160097,14,0,27,0,17,0.501
ENSG00000182492,0,0,39,0,0,0.501
ENSG00000205078,0,0,0,0,0,0.501
ENSG00000187627,0,0,0,0,0,0.5
ENSG00000085185,37,0,60,0,3,0.499
ENSG00000148814,53,0,46,35,6,0.499
ENSG00000167183,16,0,15,1,10,0.499
ENSG00000054598,13,0,57,0,54,0.498
ENSG00000169258,6,0,16,0,8,0.498
ENSG00000215788,0,0,0,0,0,0.498
ENSG00000125804,0,0,0,0,0,0.497
ENSG00000222020,30,0,32,25,10,0.495
ENSG00000178966,46,0,33,43,21,0.494
ENSG00000185467,35,7,16,44,0,0.494
ENSG00000196876,12,0,18,0,4,0.494
ENSG00000224474,44,0,35,31,14,0.494
ENSG00000138161,18,0,17,3,10,0.493
ENSG00000196110,9,14,13,8,0,0.493
ENSG00000138134,12,0,16,8,20,0.492
ENSG00000159905,12,37,11,6,7,0.492
ENSG00000155760,11,0,28,0,45,0.491
ENSG00000164776,0,0,0,0,0,0.491
ENSG00000151033,0,0,0,0,0,0.49
ENSG00000198691,28,0,18,25,0,0.49
ENSG00000174672,4,0,19,0,46,0.489
ENSG00000188176,6,0,27,0,47,0.489
ENSG00000130997,29,0,17,11,8,0.487
ENSG00000131018,0,0,8,0,45,0.487
ENSG00000157335,0,0,0,0,0,0.487
ENSG00000049130,20,6,28,0,11,0.486
ENSG00000135414,14,0,44,2,17,0.486
ENSG00000142449,4,0,37,3,36,0.486
ENSG00000151287,8,0,9,0,0,0.486
ENSG00000198440,10,92,11,5,0,0.486
ENSG00000135549,31,0,26,15,15,0.485
ENSG00000188549,19,0,29,3,6,0.485
ENSG00000183038,0,0,0,0,0,0.481
ENSG00000255150,0,0,0,0,0,0.481
ENSG00000141540,9,0,20,0,10,0.479
ENSG00000184378,46,0,43,33,22,0.479
ENSG00000114529,3,0,11,0,4,0.478
ENSG00000106012,46,0,46,19,0,0.477
ENSG00000163827,4,0,0,15,0,0.477
ENSG00000167207,25,0,31,0,42,0.477
ENSG00000174007,18,0,20,16,12,0.477
ENSG00000221953,51,0,53,21,0,0.477
ENSG00000100033,0,0,6,0,33,0.476
ENSG00000168242,20,0,18,0,35,0.476
ENSG00000185087,0,0,3,0,17,0.475
ENSG00000147862,0,0,0,0,4,0.474
ENSG00000005844,8,0,8,0,21,0.473
ENSG00000116783,14,0,11,13,4,0.473
ENSG00000132122,15,13,16,5,4,0.473
ENSG00000134240,14,0,3,8,0,0.473
ENSG00000154134,0,0,20,0,72,0.473
ENSG00000196754,24,0,21,19,0,0.473
ENSG00000106624,18,0,25,8,38,0.472
ENSG00000197483,30,0,24,14,4,0.472
ENSG00000204262,0,0,0,0,0,0.472
ENSG00000170890,14,0,20,0,5,0.471
ENSG00000063127,0,0,0,0,4,0.47
ENSG00000186862,26,0,41,11,8,0.47
ENSG00000204710,35,0,19,30,0,0.47
ENSG00000214954,0,0,0,8,0,0.47
ENSG00000163377,0,0,13,0,33,0.467
ENSG00000203871,0,0,0,0,0,0.466
ENSG00000255524,0,0,0,0,0,0.466
ENSG00000102302,13,0,21,0,0,0.465
ENSG00000151690,5,4,17,0,56,0.465
ENSG00000249222,28,0,29,61,0,0.464
ENSG00000143110,0,0,0,0,0,0.463
ENSG00000255394,0,0,0,0,0,0.463
ENSG00000163666,26,0,18,11,3,0.462
ENSG00000167617,11,0,19,0,9,0.462
ENSG00000204807,6,0,5,0,3,0.462
ENSG00000091138,0,0,0,0,4,0.461
