gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,E066
ENSG00000113303,0,75,0,0,0,0.178
ENSG00000113312,41,0,37,15,0,30.771
ENSG00000113318,61,0,45,64,0,5.932
ENSG00000113319,33,0,32,0,70,0.161
ENSG00000113327,0,42,0,0,31,0.042
ENSG00000113328,91,0,84,88,0,47.652
ENSG00000113356,46,0,46,37,0,1.131
ENSG00000113360,49,0,38,18,0,4.292
ENSG00000113361,23,0,25,0,100,0.173
ENSG00000113368,60,0,34,34,0,2.224
ENSG00000113369,78,0,69,68,0,20.665
ENSG00000113384,66,0,70,72,0,48.064
ENSG00000113387,22,0,20,0,14,24.477
ENSG00000113389,0,10,0,22,0,2.589
ENSG00000113391,21,25,44,23,0,3.899
ENSG00000113396,0,6,19,0,70,0.0
ENSG00000113407,65,0,60,66,0,22.246
ENSG00000113430,0,0,0,0,84,0.0
ENSG00000113441,76,0,70,43,0,1.929
ENSG00000113448,0,40,0,0,0,0.474
ENSG00000113456,55,0,36,19,0,3.077
ENSG00000113460,51,0,37,19,0,6.163
ENSG00000113492,78,0,83,74,0,59.959
ENSG00000113494,25,0,27,57,0,2.418
ENSG00000113504,69,0,53,59,0,14.053
ENSG00000113520,0,0,0,0,0,0.0
ENSG00000113522,43,0,36,24,0,14.206
ENSG00000113525,43,0,36,23,0,0.008
ENSG00000113532,76,0,64,63,31,2.126
ENSG00000113552,52,0,22,52,0,7.267
ENSG00000113555,58,0,50,53,0,2.977
ENSG00000113558,64,0,52,46,0,71.339
ENSG00000113569,44,0,39,20,0,2.241
ENSG00000113575,73,0,63,63,0,32.305
ENSG00000113578,49,0,0,43,0,0.691
ENSG00000113580,57,0,61,60,0,19.038
ENSG00000113583,40,0,29,39,0,51.536
ENSG00000113593,27,0,29,21,0,6.177
ENSG00000113594,14,10,0,41,25,17.213
ENSG00000113595,45,0,59,28,0,5.199
ENSG00000113597,45,0,59,28,0,3.616
ENSG00000113600,71,0,66,78,57,1139.85
ENSG00000113615,69,0,58,87,0,14.051
ENSG00000113621,45,0,26,41,0,11.986
ENSG00000113638,29,0,28,31,0,7.444
ENSG00000113643,52,0,33,20,0,21.554
ENSG00000113645,87,0,71,94,0,4.939
ENSG00000113648,53,5,35,51,0,5.396
ENSG00000113649,59,0,63,24,0,4.111
ENSG00000113657,39,14,22,40,75,1.576
ENSG00000113712,48,0,62,61,0,36.434
ENSG00000113716,36,0,40,42,0,3.825
ENSG00000113719,86,0,60,92,0,28.01
ENSG00000113721,92,0,20,100,0,4.004
ENSG00000113722,0,0,0,42,0,0.0
ENSG00000113732,36,0,31,28,0,148.93
ENSG00000113734,17,0,21,17,0,5.754
ENSG00000113739,0,0,28,0,100,0.044
ENSG00000113742,78,0,79,100,0,17.581
ENSG00000113749,0,44,27,0,84,0.106
ENSG00000113758,4,0,22,4,0,1.757
ENSG00000113761,58,0,30,24,0,1.504
ENSG00000113763,0,34,0,0,92,0.025
ENSG00000113790,14,0,31,21,0,168.716
ENSG00000113805,0,0,0,0,0,1.443
ENSG00000113810,63,0,61,56,0,5.881
ENSG00000113811,58,0,36,28,5,41.477
ENSG00000113812,54,0,33,22,0,3.77
ENSG00000113838,100,0,93,57,0,4.611
ENSG00000113845,60,0,52,42,0,28.621
ENSG00000113851,49,5,48,55,0,11.702
ENSG00000113889,67,0,61,65,0,1356.41
ENSG00000113905,10,17,28,12,0,1688.81
ENSG00000113916,100,0,100,100,0,14.559
ENSG00000113924,77,0,64,75,0,611.27
ENSG00000113946,92,0,71,100,0,0.994
ENSG00000113966,68,0,28,11,0,1.334
ENSG00000113971,100,0,39,48,0,15.431
ENSG00000114013,54,0,29,8,0,6.804
ENSG00000114019,100,0,47,66,0,5.363
ENSG00000114021,100,0,45,99,0,52.029
ENSG00000114023,77,0,71,79,0,61.788
ENSG00000114026,33,0,46,38,0,4.782
ENSG00000114030,52,0,67,68,0,13.057
ENSG00000114054,61,0,47,65,0,38.77
ENSG00000114062,70,0,56,42,0,23.587
ENSG00000114098,68,0,35,23,14,3.701
ENSG00000114107,79,0,31,53,0,7.325
ENSG00000114113,0,0,0,0,0,0.0
ENSG00000114115,76,0,59,95,24,33.281
ENSG00000114120,66,63,32,30,85,1.451
ENSG00000114124,0,14,0,0,0,0.008
ENSG00000114125,52,0,48,43,0,31.381
ENSG00000114126,32,0,39,18,0,4.125
ENSG00000114127,65,0,56,41,0,4.912
ENSG00000114166,99,0,72,66,0,14.129
ENSG00000114200,60,0,60,22,0,118.262
ENSG00000114204,0,0,0,0,0,0.0
ENSG00000114209,55,0,32,27,0,11.461
ENSG00000114248,45,0,31,11,0,1.981
ENSG00000114251,45,0,54,39,0,0.867
ENSG00000114268,0,0,17,44,0,0.588
ENSG00000114270,0,0,0,52,0,0.209
ENSG00000114279,0,0,0,0,0,0.57
ENSG00000114302,36,0,40,21,0,13.088
ENSG00000114315,100,0,100,100,0,24.409
ENSG00000114316,89,0,31,68,0,7.97
ENSG00000114331,61,0,32,27,0,4.003
ENSG00000114346,23,0,59,29,0,0.418
ENSG00000114349,34,0,25,26,0,0.058
ENSG00000114353,67,0,26,76,0,49.737
ENSG00000114354,40,0,38,43,0,27.036
ENSG00000114374,0,0,0,0,0,0.033
ENSG00000114378,12,0,0,22,0,98.08
ENSG00000114383,73,0,43,91,0,17.656
ENSG00000114388,82,0,44,87,0,8.67
ENSG00000114395,81,0,44,83,0,14.29
ENSG00000114405,19,25,14,8,0,0.757
ENSG00000114416,0,89,24,0,0,17.786
ENSG00000114423,75,0,74,62,0,1.55
ENSG00000114439,57,0,57,47,0,4.573
ENSG00000114446,98,0,67,31,0,4.64
ENSG00000114450,75,0,35,68,70,2.52
ENSG00000114455,0,21,0,0,0,0.0
ENSG00000114473,34,0,29,45,0,0.652
ENSG00000114480,61,0,81,71,0,15.004
ENSG00000114487,0,0,11,0,0,0.014
ENSG00000114491,51,0,46,37,0,15.155
ENSG00000114503,42,0,39,22,0,11.866
ENSG00000114520,52,0,30,22,0,38.202
ENSG00000114529,20,0,16,19,18,0.094
ENSG00000114541,0,0,18,0,55,8.961
ENSG00000114544,0,17,0,0,0,5.108
ENSG00000114547,0,9,0,0,0,1.251
ENSG00000114554,4,0,13,0,0,0.846
ENSG00000114573,100,0,73,78,0,20.266
ENSG00000114626,40,0,29,49,0,5.832
ENSG00000114631,0,0,22,0,0,1.585
ENSG00000114638,0,0,0,0,30,0.071
ENSG00000114646,0,0,27,0,12,0.111
ENSG00000114648,35,0,52,42,0,2.472
ENSG00000114650,78,0,46,37,0,16.99
ENSG00000114654,15,0,24,45,69,1.203
ENSG00000114656,15,0,25,46,59,0.014
ENSG00000114670,30,0,27,19,0,0.349
ENSG00000114698,60,0,52,79,0,37.011
ENSG00000114735,78,0,56,69,0,4.627
ENSG00000114737,81,0,81,82,0,41.153
ENSG00000114738,81,0,81,82,0,15.637
ENSG00000114739,51,0,39,62,0,0.759
ENSG00000114742,57,0,36,33,0,6.768
ENSG00000114744,35,0,27,13,0,5.605
ENSG00000114745,57,0,32,56,0,8.421
ENSG00000114757,5,72,0,0,92,0.021
ENSG00000114767,49,0,32,32,0,8.505
ENSG00000114770,60,0,27,16,0,1.292
ENSG00000114771,63,0,63,65,0,788.552
ENSG00000114779,44,0,42,80,0,97.586
ENSG00000114784,51,0,44,32,0,61.14
ENSG00000114786,56,0,61,92,0,214.918
ENSG00000114790,60,0,62,55,0,30.149
ENSG00000114796,64,0,41,57,0,6.837
ENSG00000114805,16,0,31,0,0,0.03
ENSG00000114812,0,53,0,0,0,14.141
ENSG00000114841,0,0,0,22,0,1.595
ENSG00000114850,69,0,39,51,0,37.59
ENSG00000114853,20,0,25,47,0,2.604
ENSG00000114854,54,0,34,42,0,0.84
ENSG00000114857,52,0,63,51,0,4.748
ENSG00000114859,71,0,52,47,0,1.174
ENSG00000114861,80,0,78,72,0,4.068
ENSG00000114867,80,0,55,63,0,55.141
ENSG00000114902,65,0,48,65,0,85.426
ENSG00000114904,78,0,67,65,0,6.097
ENSG00000114923,0,0,0,0,0,0.062
ENSG00000114933,58,0,60,60,0,1.29
ENSG00000114942,75,0,51,85,0,185.255
ENSG00000114948,0,0,20,0,93,0.091
ENSG00000114956,55,0,42,44,0,35.511
ENSG00000114978,47,0,29,38,0,9.804
ENSG00000114982,30,0,14,21,0,5.246
ENSG00000114988,68,0,35,57,0,12.203
ENSG00000114993,100,0,77,100,0,12.569
ENSG00000114999,33,0,40,34,0,3.338
ENSG00000115008,0,0,0,0,0,0.025
ENSG00000115009,0,0,23,11,28,0.582
ENSG00000115020,54,0,40,26,0,3.291
ENSG00000115041,0,6,0,0,0,0.272
ENSG00000115042,49,0,37,34,0,21.276
ENSG00000115053,31,0,23,18,0,60.792
ENSG00000115073,35,0,44,42,0,35.33
ENSG00000115084,66,0,31,26,0,8.335
ENSG00000115085,48,0,31,51,0,1.159
ENSG00000115091,94,0,98,95,0,13.711
ENSG00000115107,84,0,78,100,0,87.713
ENSG00000115109,52,0,43,62,0,11.687
ENSG00000115112,0,0,24,0,23,0.241
ENSG00000115128,33,0,39,41,0,87.368
ENSG00000115129,38,0,24,48,0,2.685
ENSG00000115137,62,0,40,58,0,1.022
ENSG00000115138,0,0,8,0,76,0.489
ENSG00000115145,44,0,48,48,0,5.957
ENSG00000115155,0,0,9,0,54,0.02
ENSG00000115159,43,0,26,31,0,1.501
ENSG00000115163,48,0,38,60,0,1.012
ENSG00000115165,0,0,0,0,7,5.331
ENSG00000115170,90,0,84,100,0,10.063
ENSG00000115183,81,0,37,81,0,1.915
ENSG00000115194,0,0,0,0,0,0.009
ENSG00000115204,39,0,32,35,0,5.012
ENSG00000115207,37,0,35,30,0,6.325
ENSG00000115211,40,0,40,36,0,7.85
ENSG00000115216,61,0,34,62,0,21.587
ENSG00000115221,37,0,26,77,0,0.044
ENSG00000115226,76,0,81,100,0,73.949
ENSG00000115232,53,0,61,58,56,1.27
ENSG00000115233,26,35,38,17,0,8.212
ENSG00000115234,40,0,40,37,0,50.421
ENSG00000115239,62,0,19,58,0,1.913
ENSG00000115241,45,0,30,22,0,22.651
ENSG00000115252,0,0,0,0,0,1.023
ENSG00000115255,65,0,58,62,0,239.777
ENSG00000115257,65,0,58,58,0,0.911
ENSG00000115263,0,0,0,0,32,0.0
ENSG00000115266,0,0,0,0,49,0.038
ENSG00000115267,55,0,62,53,0,8.348
ENSG00000115271,55,0,61,53,0,7.295
ENSG00000115274,66,0,57,52,0,41.109
ENSG00000115275,40,0,38,55,0,20.134
ENSG00000115282,70,0,30,52,0,10.322
ENSG00000115286,30,0,19,19,0,18.372
ENSG00000115289,58,0,55,49,47,6.809
ENSG00000115290,84,0,46,46,0,25.743
ENSG00000115295,0,0,0,0,6,1.028
ENSG00000115297,9,0,14,0,96,0.0
ENSG00000115306,79,0,50,55,0,44.846
ENSG00000115307,41,0,64,30,0,80.695
ENSG00000115310,16,0,0,30,0,98.787
ENSG00000115317,41,0,63,30,0,10.175
ENSG00000115318,29,0,32,40,12,1.406
ENSG00000115325,28,0,27,24,24,2.211
ENSG00000115339,40,0,26,24,28,0.823
ENSG00000115350,19,0,20,14,0,14.223
ENSG00000115353,0,15,29,0,93,0.0
ENSG00000115355,61,0,41,30,0,4.528
ENSG00000115361,82,0,84,87,0,17.368
ENSG00000115363,50,0,37,27,0,103.521
ENSG00000115365,58,0,28,18,0,10.549
ENSG00000115368,71,0,38,25,0,6.666
ENSG00000115380,0,20,22,16,100,2.752
ENSG00000115386,0,7,0,0,54,0.0
ENSG00000115392,56,4,41,13,0,7.972
ENSG00000115414,97,0,61,100,0,320.387
ENSG00000115415,47,0,46,38,0,35.599
ENSG00000115419,84,0,37,73,0,2.051
ENSG00000115421,37,0,26,15,0,1.445
ENSG00000115423,37,22,17,0,0,1.095
ENSG00000115425,74,0,74,98,0,75.719
ENSG00000115446,53,0,52,45,0,23.897
ENSG00000115457,57,0,51,48,0,216.521
ENSG00000115459,67,0,47,39,0,2.573
ENSG00000115461,49,0,60,65,86,12.52
ENSG00000115464,64,0,45,56,0,3.838
ENSG00000115468,11,0,14,12,0,33.362
ENSG00000115474,0,0,0,0,0,0.054
ENSG00000115484,47,0,31,34,0,51.058
ENSG00000115486,63,0,53,86,0,49.762
ENSG00000115488,0,0,0,0,0,0.0
ENSG00000115504,0,0,0,0,0,12.928
ENSG00000115507,27,23,90,0,83,0.022
ENSG00000115514,72,0,32,32,0,10.492
ENSG00000115520,50,0,50,47,0,22.994
ENSG00000115523,0,0,0,0,0,2.407
ENSG00000115524,70,0,65,73,0,40.448
ENSG00000115525,98,0,56,63,0,4.15
ENSG00000115526,14,0,17,9,0,0.43
ENSG00000115539,35,0,29,30,0,7.575
ENSG00000115540,56,0,37,30,0,11.779
ENSG00000115541,99,0,83,92,0,229.565
ENSG00000115548,35,51,78,56,0,2.82
ENSG00000115556,16,0,13,22,0,0.039
ENSG00000115561,30,0,29,56,0,10.889
ENSG00000115568,49,0,29,15,0,1.169
ENSG00000115590,0,0,0,52,0,3.935
ENSG00000115592,0,3,0,0,44,0.0
ENSG00000115593,12,0,0,0,0,0.012
ENSG00000115594,85,18,77,100,0,27.069
ENSG00000115596,0,0,0,0,89,0.0
ENSG00000115598,73,0,33,85,0,2.196
ENSG00000115602,0,0,0,0,15,1.34
ENSG00000115604,0,0,0,0,15,4.431
ENSG00000115607,60,0,0,62,11,1.461
ENSG00000115616,17,0,22,0,94,0.0
ENSG00000115641,0,0,0,41,0,5.316
ENSG00000115648,75,10,43,54,0,8.735
ENSG00000115649,54,0,44,42,0,19.509
ENSG00000115652,31,0,31,32,0,3.226
ENSG00000115657,36,0,23,33,0,9.753
ENSG00000115661,75,0,78,79,0,15.678
ENSG00000115665,0,56,0,0,71,0.0
ENSG00000115677,85,0,76,88,0,71.058
ENSG00000115685,61,0,48,29,0,23.866
ENSG00000115687,61,0,48,29,0,1.28
ENSG00000115694,36,0,36,27,0,9.976
ENSG00000115705,0,14,0,0,51,0.0
ENSG00000115718,89,0,80,88,0,279.264
ENSG00000115738,85,18,100,88,0,295.931
ENSG00000115750,28,0,23,20,0,2.049
ENSG00000115756,61,0,65,100,0,11.053
ENSG00000115758,100,0,82,91,0,34.046
ENSG00000115760,85,0,64,71,0,4.931
ENSG00000115761,55,0,39,35,0,8.499
ENSG00000115762,53,0,46,58,0,8.928
ENSG00000115806,47,16,50,43,0,19.431
ENSG00000115808,47,0,47,31,0,4.277
ENSG00000115816,77,0,37,20,0,28.843
ENSG00000115825,79,0,59,45,0,3.608
ENSG00000115827,58,0,26,40,0,1.544
ENSG00000115828,0,0,19,51,0,1.488
ENSG00000115839,37,0,27,32,0,5.099
ENSG00000115840,35,0,20,12,21,1.097
ENSG00000115841,100,0,94,100,0,6.503
ENSG00000115844,0,0,25,0,100,0.0
ENSG00000115850,0,0,0,0,0,0.0
ENSG00000115866,61,0,30,64,0,28.981
ENSG00000115875,79,0,71,85,0,34.111
ENSG00000115884,61,0,61,64,0,334.785
ENSG00000115896,34,0,25,15,39,0.164
ENSG00000115902,57,0,77,55,0,2.223
ENSG00000115904,81,0,52,61,0,4.655
ENSG00000115919,77,0,82,95,0,30.153
ENSG00000115935,45,0,34,19,0,5.941
ENSG00000115942,62,0,40,52,0,6.285
ENSG00000115944,0,0,0,0,0,38.022
ENSG00000115946,69,0,46,20,0,9.775
ENSG00000115947,92,0,43,53,0,6.299
ENSG00000115956,83,0,50,80,0,14.185
ENSG00000115963,0,27,0,9,0,72.655
ENSG00000115966,57,0,45,37,0,10.259
ENSG00000115970,23,0,28,19,0,2.048
ENSG00000115977,41,10,9,10,0,2.035
ENSG00000115993,77,0,38,50,0,7.642
ENSG00000115998,58,0,43,37,0,7.036
ENSG00000116001,57,0,43,37,0,8.643
ENSG00000116005,47,0,25,49,0,61.957
ENSG00000116014,15,0,35,17,17,0.0
ENSG00000116016,34,0,44,49,0,74.626
ENSG00000116017,36,0,42,33,9,0.727
ENSG00000116030,55,0,36,19,0,90.156
ENSG00000116031,0,40,0,0,0,0.547
ENSG00000116032,0,0,0,5,69,0.0
ENSG00000116035,0,24,32,0,100,0.023
ENSG00000116039,0,0,0,0,8,0.0
ENSG00000116044,55,0,38,59,0,37.358
ENSG00000116062,0,7,0,0,13,9.809
ENSG00000116095,92,0,90,79,0,9.722
ENSG00000116096,37,0,42,37,0,65.774
ENSG00000116106,81,0,45,24,80,0.262
ENSG00000116117,63,0,41,23,0,1.264
ENSG00000116120,53,0,50,23,0,11.022
ENSG00000116127,48,0,26,17,0,0.774
ENSG00000116128,69,0,33,42,0,1.1
ENSG00000116132,0,13,30,0,100,0.039
ENSG00000116133,100,0,78,78,0,207.19
ENSG00000116138,75,0,67,61,0,3.061
ENSG00000116141,46,11,30,23,100,0.21
ENSG00000116147,0,0,12,0,60,0.587
ENSG00000116151,48,0,38,56,0,0.778
ENSG00000116157,30,0,38,26,0,3.967
ENSG00000116161,74,0,53,88,0,11.807
ENSG00000116171,100,0,84,100,0,188.562
ENSG00000116176,0,0,0,0,0,0.049
ENSG00000116183,0,19,0,0,0,0.683
ENSG00000116191,87,0,45,61,0,10.769
ENSG00000116194,94,0,61,81,0,7.495
ENSG00000116198,45,0,34,20,0,4.124
ENSG00000116199,63,0,37,45,0,8.232
ENSG00000116205,56,0,48,38,0,0.755
ENSG00000116209,56,0,49,39,0,163.34
ENSG00000116212,58,0,44,54,0,10.327
ENSG00000116213,30,0,49,0,40,2.237
ENSG00000116218,0,22,0,0,78,0.0
ENSG00000116237,30,0,18,13,23,14.996
ENSG00000116254,0,9,0,0,62,0.079
ENSG00000116260,51,0,50,51,11,10.828
ENSG00000116266,48,0,27,18,0,7.88
ENSG00000116273,64,0,43,52,0,7.477
ENSG00000116285,100,0,79,100,0,386.661
ENSG00000116288,31,0,32,15,0,145.968
ENSG00000116299,0,0,24,0,42,0.069
ENSG00000116329,0,0,0,0,66,0.0
ENSG00000116337,63,0,40,78,0,8.068
ENSG00000116350,71,0,48,80,0,29.066
ENSG00000116353,38,0,25,17,0,5.252
ENSG00000116396,27,0,41,37,41,0.474
ENSG00000116406,70,0,67,52,0,8.905
ENSG00000116455,74,0,37,23,0,11.372
ENSG00000116459,70,0,37,23,0,80.262
ENSG00000116473,0,0,0,19,0,21.77
ENSG00000116478,34,0,33,32,0,22.724
ENSG00000116489,73,0,66,57,0,39.771
ENSG00000116497,55,0,57,61,0,1.685
ENSG00000116514,46,0,57,59,0,9.177
ENSG00000116521,25,0,29,32,0,25.252
ENSG00000116525,25,0,23,24,0,0.731
ENSG00000116539,87,0,34,30,0,3.197
ENSG00000116544,0,12,24,0,48,0.351
ENSG00000116560,59,0,83,60,0,28.683
ENSG00000116574,63,0,53,57,0,23.88
ENSG00000116580,54,0,51,58,0,2.333
ENSG00000116584,9,0,0,5,0,3.011
ENSG00000116586,33,0,37,51,0,95.596
ENSG00000116604,100,0,93,100,0,6.631
ENSG00000116641,87,0,62,53,0,2.566
ENSG00000116649,52,0,42,77,0,19.578
ENSG00000116652,0,0,0,0,0,0.092
ENSG00000116661,44,0,21,25,0,5.485
ENSG00000116663,29,0,14,27,0,11.698
ENSG00000116667,76,0,54,42,19,8.387
ENSG00000116668,63,0,42,43,0,1.621
ENSG00000116670,0,0,0,0,76,8.915
ENSG00000116675,3,0,0,0,0,0.151
ENSG00000116678,51,0,54,54,0,96.748
ENSG00000116679,70,0,61,56,0,20.752
ENSG00000116685,81,0,35,82,0,35.453
ENSG00000116688,76,0,28,74,0,40.624
ENSG00000116690,60,0,61,63,0,135.194
ENSG00000116691,27,0,23,33,0,6.701
ENSG00000116698,80,0,58,65,0,7.418
ENSG00000116701,25,0,36,80,0,8.397
ENSG00000116703,0,0,0,0,0,0.0
ENSG00000116704,62,0,61,59,0,25.946
ENSG00000116711,29,0,21,19,6,1.147
ENSG00000116717,69,0,64,71,0,100.297
ENSG00000116721,0,26,0,0,0,0.0
ENSG00000116726,0,25,0,0,77,0.0
ENSG00000116729,54,0,42,42,0,11.643
ENSG00000116731,35,37,38,27,65,2.692
ENSG00000116741,62,0,66,76,0,26.88
ENSG00000116745,0,2,0,0,18,0.0
ENSG00000116747,74,0,50,42,0,5.039
ENSG00000116748,0,0,0,0,0,0.097
ENSG00000116750,78,0,49,42,0,10.651
ENSG00000116752,81,0,43,35,0,47.673
ENSG00000116754,71,0,63,33,0,24.289
ENSG00000116761,100,0,67,89,0,96.426
ENSG00000116771,53,0,23,56,0,74.09
ENSG00000116774,45,0,0,62,0,30.271
ENSG00000116783,53,0,35,22,0,0.534
ENSG00000116785,89,0,66,83,0,380.589
ENSG00000116786,36,0,24,51,0,11.843
ENSG00000116791,76,0,63,68,0,73.154
ENSG00000116793,71,0,31,56,0,1.761
ENSG00000116809,37,0,20,13,0,3.844
ENSG00000116815,61,0,21,35,0,5.852
ENSG00000116819,0,0,23,0,94,0.071
ENSG00000116824,85,9,49,61,0,4.63
ENSG00000116830,100,0,28,19,0,0.711
ENSG00000116833,79,0,71,98,0,9.817
ENSG00000116852,41,0,15,100,0,0.327
ENSG00000116857,50,0,26,48,0,22.863
ENSG00000116863,24,0,39,22,8,12.657
ENSG00000116871,86,0,53,100,0,5.818
ENSG00000116874,52,0,28,19,0,4.461
ENSG00000116882,70,0,60,96,0,379.093
ENSG00000116883,22,0,36,46,0,0.365
ENSG00000116885,47,0,15,15,0,1.256
ENSG00000116903,79,0,78,38,0,3.306
ENSG00000116906,95,0,73,66,0,20.345
ENSG00000116918,51,0,30,36,0,9.019
ENSG00000116922,57,0,42,29,0,4.16
ENSG00000116954,54,0,54,39,0,7.082
ENSG00000116957,27,0,33,21,0,8.711
ENSG00000116962,88,2,84,98,0,46.528
ENSG00000116977,61,0,14,40,0,14.637
ENSG00000116981,0,0,10,0,53,0.0
ENSG00000116983,5,0,8,0,90,0.138
ENSG00000116984,59,0,39,21,0,3.276
ENSG00000116985,10,0,17,0,0,0.172
ENSG00000116990,54,0,45,53,0,2.976
ENSG00000116991,0,0,0,0,0,4.565
ENSG00000116996,0,35,0,0,57,0.0
ENSG00000117000,54,0,49,26,0,4.368
ENSG00000117009,63,0,47,68,0,27.911
ENSG00000117010,45,32,61,59,0,10.342
ENSG00000117013,0,0,26,51,0,0.201
ENSG00000117016,55,0,17,42,0,0.201
ENSG00000117020,16,42,36,27,76,1.973
ENSG00000117036,69,0,60,51,0,3.012
ENSG00000117054,56,0,63,66,0,134.884
ENSG00000117069,0,7,0,0,98,0.025
ENSG00000117090,55,0,36,41,0,0.287
ENSG00000117091,83,0,65,67,31,9.652
ENSG00000117114,50,0,36,49,8,15.07
ENSG00000117115,17,0,23,9,38,0.642
ENSG00000117118,42,0,30,48,0,156.083
ENSG00000117122,0,0,0,0,9,0.267
ENSG00000117133,31,44,39,14,41,28.103
ENSG00000117139,51,0,68,49,0,2.73
ENSG00000117143,79,0,95,57,0,54.675
ENSG00000117148,0,69,45,0,0,0.0
ENSG00000117151,71,0,58,50,0,22.701
ENSG00000117152,60,0,0,27,81,0.605
ENSG00000117153,42,11,23,19,0,10.502
ENSG00000117154,0,0,20,0,83,0.53
ENSG00000117155,46,0,65,44,0,2.235
ENSG00000117174,28,1,29,16,21,3.075
ENSG00000117215,0,0,0,0,0,0.442
ENSG00000117222,43,0,37,24,0,7.396
ENSG00000117226,49,0,28,32,0,9.624
ENSG00000117228,82,0,51,61,0,30.568
ENSG00000117245,0,0,0,0,0,1.228
ENSG00000117262,17,0,23,14,0,3.513
ENSG00000117266,35,0,21,77,0,2.816
ENSG00000117280,38,0,22,22,0,13.293
ENSG00000117281,69,0,21,36,0,1.706
ENSG00000117289,91,0,90,100,0,227.655
ENSG00000117298,77,0,70,71,0,18.366
ENSG00000117305,20,0,24,42,0,87.178
ENSG00000117308,63,0,29,100,0,28.681
ENSG00000117318,92,0,80,100,18,25.067
ENSG00000117322,19,0,24,0,90,0.033
ENSG00000117335,70,0,65,67,0,29.835
ENSG00000117360,59,0,28,49,0,7.072
ENSG00000117362,38,0,46,65,0,75.983
ENSG00000117385,72,0,45,30,0,5.411
ENSG00000117394,49,0,29,40,34,1.583
ENSG00000117395,28,0,23,40,0,28.338
ENSG00000117399,18,0,27,8,0,0.571
ENSG00000117400,0,0,0,0,0,0.082
ENSG00000117407,14,0,42,0,0,0.101
ENSG00000117408,32,0,32,26,0,6.186
ENSG00000117410,81,0,100,64,0,47.675
ENSG00000117411,67,0,67,69,0,9.163
ENSG00000117419,30,0,26,20,0,19.607
ENSG00000117425,30,0,15,0,0,0.351
ENSG00000117448,58,0,35,59,0,124.457
ENSG00000117450,55,0,52,58,0,475.81
ENSG00000117461,15,0,0,28,0,1.799
ENSG00000117472,10,0,0,28,0,4.185
ENSG00000117475,100,12,56,22,0,5.463
ENSG00000117477,29,0,16,20,0,0.047
ENSG00000117479,84,0,73,86,0,20.795
ENSG00000117480,20,21,33,20,0,37.496
ENSG00000117481,28,0,29,64,0,3.614
ENSG00000117500,66,0,66,56,0,31.395
ENSG00000117501,0,28,0,0,0,0.0
ENSG00000117505,67,0,67,39,0,11.452
ENSG00000117507,25,0,27,55,0,0.0
ENSG00000117519,80,0,95,79,0,76.024
ENSG00000117523,57,0,57,51,0,14.601
ENSG00000117525,26,0,49,71,9,2.317
ENSG00000117528,79,0,75,84,0,48.191
ENSG00000117533,82,0,38,51,0,4.434
ENSG00000117543,90,0,45,21,0,9.036
ENSG00000117560,65,0,52,56,27,0.582
ENSG00000117569,35,0,36,27,0,3.863
ENSG00000117586,66,0,0,0,0,0.903
ENSG00000117592,94,0,86,99,0,758.048
ENSG00000117593,60,0,31,18,0,6.195
ENSG00000117594,0,0,0,45,0,757.449
ENSG00000117595,60,0,41,56,0,13.612
ENSG00000117597,88,0,38,11,0,3.3
ENSG00000117598,0,0,16,0,83,0.0
ENSG00000117600,0,0,12,0,0,0.029
ENSG00000117601,70,0,74,70,0,3975.21
ENSG00000117602,34,0,37,33,0,1.039
ENSG00000117614,72,0,25,51,0,25.791
ENSG00000117616,69,0,48,32,0,13.417
ENSG00000117620,29,0,41,58,0,18.146
ENSG00000117625,50,0,44,47,0,4.146
ENSG00000117632,33,0,37,0,0,6.877
ENSG00000117640,63,0,42,56,0,21.323
ENSG00000117643,65,0,50,60,0,19.01
ENSG00000117650,24,0,20,0,0,0.204
ENSG00000117682,24,0,21,13,0,5.603
ENSG00000117691,36,0,27,38,0,66.198
ENSG00000117697,72,0,46,42,0,10.843
ENSG00000117707,83,0,73,100,0,49.05
ENSG00000117713,100,0,100,100,0,8.324
ENSG00000117724,28,0,20,0,0,0.36
ENSG00000117748,15,25,19,14,0,19.76
ENSG00000117751,59,0,38,38,0,15.064
ENSG00000117758,41,0,33,33,0,17.966
ENSG00000117791,65,0,67,66,0,149.864
ENSG00000117834,36,0,26,25,0,4.446
ENSG00000117859,0,0,0,0,0,19.792
ENSG00000117862,69,0,58,39,0,34.909
ENSG00000117868,36,0,39,34,0,11.892
ENSG00000117877,62,0,50,57,0,2.266
ENSG00000117899,73,0,32,71,0,15.194
ENSG00000117906,48,0,40,16,0,5.411
ENSG00000117971,0,0,0,0,0,0.0
ENSG00000117983,0,0,0,0,0,0.042
ENSG00000117984,57,0,52,66,0,393.054
ENSG00000118004,70,0,44,77,0,89.513
ENSG00000118007,59,0,44,42,0,4.905
ENSG00000118017,0,36,0,40,0,0.091
ENSG00000118046,2,0,1,1,0,9.694
ENSG00000118058,73,0,60,69,0,2.144
ENSG00000118094,0,0,0,10,0,6.83
ENSG00000118096,82,0,50,47,0,11.75
ENSG00000118113,0,0,0,0,11,0.031
ENSG00000118137,100,0,87,100,0,11482.9
ENSG00000118156,0,0,0,0,0,0.035
