chr1	4712792	4716792	XLOC_000054	XLOC_000054	1	4714792	4852594	1	AJAP1	ENSG00000196581	protein_coding	4714792	chr1:4715104-4843851	4715104	4843851
chr1	6050533	6054533	XLOC_000055	XLOC_000055	1	5922871	6052533	-1	NPHP4	ENSG00000131697	protein_coding	6052533	chr1:5922021-6161253	5922021	6161253
chr1	6267449	6271449	XLOC_000056	XLOC_000056	1	6241329	6269449	-1	RPL22	ENSG00000116251	protein_coding	6269449	chr1:6265650-6296076	6265650	6296076
chr1	6302252	6306252	XLOC_000058	XLOC_000058	1	6304252	6305638	1	HES3	ENSG00000173673	protein_coding	6304252	chr1:6304251-6305638	6304251	6305638
chr1	6482848	6486848	XLOC_000059	XLOC_000059	1	6484848	6521430	1	ESPN	ENSG00000187017	protein_coding	6484848	chr1:6484840-6580069	6484840	6580069
chr1	6612595	6616595	XLOC_000060	XLOC_000060	1	6581407	6614595	-1	NOL9	ENSG00000162408	protein_coding	6614595	chr1:6581279-6639817	6581279	6639817
chr1	6638061	6642061	XLOC_000061	XLOC_000061	1	6640061	6649340	1	ZBTB48	ENSG00000204859	protein_coding	6640061	chr1:6640062-6649530	6640062	6649530
chr1	6672667	6676667	XLOC_000062	XLOC_000062	1	6650784	6674667	-1	KLHL21	ENSG00000162413	protein_coding	6674667	chr1:6673755-6684093	6673755	6684093
chr1	6682926	6686926	XLOC_000063	XLOC_000063	1	6684926	6695646	1	THAP3	ENSG00000041988	protein_coding	6684926	chr1:6684722-6761966	6684722	6761966
chr1	6843384	6847384	XLOC_000064	XLOC_000064	1	6845384	7829766	1	CAMTA1	ENSG00000171735	protein_coding	6845384	chr1:6845383-7829766	6845383	7829766
chr1	7829329	7833329	XLOC_000065	XLOC_000065	1	7831329	7841492	1	VAMP3	ENSG00000049245	protein_coding	7831329	chr1:7831328-7841492	7831328	7841492
chr1	7842380	7846380	XLOC_000066	XLOC_000066	1	7844380	7905237	1	PER3	ENSG00000049246	protein_coding	7844380	chr1:7844253-7905238	7844253	7905238
chr1	8012351	8016351	XLOC_000067	XLOC_000067	1	8014351	8045565	1	PARK7	ENSG00000116288	protein_coding	8014351	chr1:8021713-8045342	8021713	8045342
chr1	8084368	8088368	XLOC_000068	XLOC_000068	1	8064464	8086368	-1	ERRFI1	ENSG00000116285	protein_coding	8086368	chr1:8059907-8067217	8059907	8067217
chr1	8375886	8379886	XLOC_000071	XLOC_000071	1	8377886	8404227	1	SLC45A1	ENSG00000162426	protein_coding	8377886	chr1:8378166-8404227	8378166	8404227
chr1	8937308	8941308	XLOC_000072	XLOC_000072	1	8921061	8939308	-1	ENO1	ENSG00000074800	protein_coding	8939308	chr1:8938918-8939347	8938918	8939347
chr1	9003926	9007926	XLOC_000073	XLOC_000073	1	9005926	9035151	1	CA6	ENSG00000131686	protein_coding	9005926	chr1:9005921-9035148	9005921	9035148
chr1	9292834	9296834	XLOC_000075	XLOC_000075	1	9294834	9331396	1	H6PD	ENSG00000049239	protein_coding	9294834	chr1:9294806-9331607	9294806	9331607
chr1	9350939	9354939	XLOC_000076	XLOC_000076	1	9352939	9429591	1	SPSB1	ENSG00000171621	protein_coding	9352939	chr1:9352940-9429590	9352940	9429590
chr1	9597541	9601541	XLOC_000077	XLOC_000077	1	9599541	9645237	1	SLC25A33	ENSG00000171612	protein_coding	9599541	chr1:9599499-9645386	9599499	9645386
chr1	9646932	9650932	XLOC_000078	XLOC_000078	1	9648932	9674935	1	TMEM201	ENSG00000188807	protein_coding	9648932	chr1:9648848-9675020	9648848	9675020
chr1	9709790	9713790	XLOC_000079	XLOC_000079	1	9711790	9789172	1	PIK3CD	ENSG00000171608	protein_coding	9711790	chr1:9711789-9884550	9711789	9884550
chr1	10001465	10005465	XLOC_000080	XLOC_000080	1	9982173	10003465	-1	LZIC	ENSG00000162441	protein_coding	10003465	chr1:9982188-10049755	9982188	10049755
chr1	10055264	10059264	XLOC_000081	XLOC_000081	1	10057264	10076078	1	RBP7	ENSG00000162444	protein_coding	10057264	chr1:10057254-10076078	10057254	10076078
chr1	10090890	10094890	XLOC_000082	XLOC_000082	1	10092890	10241297	1	UBE4B	ENSG00000130939	protein_coding	10092890	chr1:10093040-10241296	10093040	10241296
chr1	10268863	10272863	XLOC_000083	XLOC_000083	1	10270863	10441661	1	KIF1B	ENSG00000054523	protein_coding	10270863	chr1:10270440-10441945	10270440	10441945
chr1	10456649	10460649	XLOC_000084	XLOC_000084	1	10458649	10480201	1	PGD	ENSG00000142657	protein_coding	10458649	chr1:10459084-10480201	10459084	10480201
chr1	10488159	10492159	XLOC_000085	XLOC_000085	1	10490159	10512210	1	APITD1	ENSG00000175279	protein_coding	10490159	chr1:10489915-10513512	10489915	10513512
chr1	10530345	10534345	XLOC_000086	XLOC_000086	1	10532345	10690815	1	PEX14	ENSG00000142655	protein_coding	10532345	chr1:10534929-10691112	10534929	10691112
chr1	11070414	11074414	XLOC_000087	XLOC_000087	1	11072414	11085796	1	TARDBP	ENSG00000120948	protein_coding	11072414	chr1:11071779-11107586	11071779	11107586
chr1	11320564	11324564	XLOC_000088	XLOC_000088	1	11166592	11322564	-1	MTOR	ENSG00000198793	protein_coding	11322564	chr1:11166587-11323500	11166587	11323500
chr1	11331263	11335263	XLOC_000089	XLOC_000089	1	11333263	11356106	1	UBIAD1	ENSG00000120942	protein_coding	11333263	chr1:11333209-11359833	11333209	11359833
chr1	11537223	11541223	XLOC_000090	XLOC_000090	1	11539223	11597641	1	PTCHD2	ENSG00000204624	protein_coding	11539223	chr1:11539294-11597640	11539294	11597640
chr1	11713842	11717842	XLOC_000091	XLOC_000091	1	11708424	11715842	-1	FBXO2	ENSG00000116661	protein_coding	11715842	chr1:11705686-11723384	11705686	11723384
chr1	11722181	11726181	XLOC_000092	XLOC_000092	1	11724181	11734411	1	FBXO6	ENSG00000116663	protein_coding	11724181	chr1:11724149-11734448	11724149	11734448
chr1	11749786	11753786	XLOC_000093	XLOC_000093	1	11751786	11785914	1	DRAXIN	ENSG00000162490	protein_coding	11751786	chr1:11751780-11780336	11751780	11780336
chr1	11794141	11798141	XLOC_000094	XLOC_000094	1	11796141	11814859	1	AGTRAP	ENSG00000177674	protein_coding	11796141	chr1:11795886-11813153	11795886	11813153
chr1	11819844	11823844	XLOC_000095	XLOC_000095	1	11821844	11849642	1	C1orf167	ENSG00000215910	protein_coding	11821844	chr1:11845656-11908127	11845656	11908127
chr1	11992262	11996262	XLOC_000096	XLOC_000096	1	11994262	12035595	1	PLOD1	ENSG00000083444	protein_coding	11994262	chr1:11994745-12035594	11994745	12035594
chr1	12038238	12042238	XLOC_000097	XLOC_000097	1	12040238	12073571	1	MFN2	ENSG00000116688	protein_coding	12040238	chr1:12040206-12073572	12040206	12073572
chr1	12077523	12081523	XLOC_000098	XLOC_000098	1	12079523	12092102	1	MIIP	ENSG00000116691	protein_coding	12079523	chr1:12079381-12092204	12079381	12092204
chr1	12121434	12125434	XLOC_000099	XLOC_000099	1	12123434	12204264	1	TNFRSF8	ENSG00000120949	protein_coding	12123434	chr1:12123433-12204264	12123433	12204264
chr1	12225060	12229060	XLOC_000100	XLOC_000100	1	12227060	12269285	1	TNFRSF1B	ENSG00000028137	protein_coding	12227060	chr1:12227059-12269277	12227059	12269277
chr1	12288124	12292124	XLOC_000101	XLOC_000101	1	12290124	12572099	1	VPS13D	ENSG00000048707	protein_coding	12290124	chr1:12290074-12572098	12290074	12572098
chr1	12288124	12292124	XLOC_000102	XLOC_000102	1	12290124	12572099	1	VPS13D	ENSG00000048707	protein_coding	12290124	chr1:12290074-12572098	12290074	12572098
chr1	12702566	12706566	XLOC_000105	XLOC_000105	1	12704566	12727097	1	AADACL4	ENSG00000204518	protein_coding	12704566	chr1:12704565-12727097	12704565	12727097
chr1	12774118	12778118	XLOC_000106	XLOC_000106	1	12776118	12788726	1	AADACL3	ENSG00000188984	protein_coding	12776118	chr1:12776117-12788726	12776117	12788726
chr1	12804163	12808163	XLOC_000107	XLOC_000107	1	12806163	12823847	1	C1orf158	ENSG00000157330	protein_coding	12806163	chr1:12806162-12821102	12806162	12821102
chr1	12832984	12836984	XLOC_000108	XLOC_000108	1	12834984	12838049	1	PRAMEF12	ENSG00000116726	protein_coding	12834984	chr1:12834983-12838048	12834983	12838048
chr1	12849546	12853546	XLOC_000109	XLOC_000109	1	12851546	12856777	1	PRAMEF1	ENSG00000116721	protein_coding	12851546	chr1:12851545-12856777	12851545	12856777
chr1	12914941	12918941	XLOC_000110	XLOC_000110	1	12916941	12921764	1	PRAMEF2	ENSG00000120952	protein_coding	12916941	chr1:12916940-12921764	12916940	12921764
chr1	12974450	12978450	XLOC_000111	XLOC_000111	1	12976450	12980569	1	PRAMEF7	ENSG00000204510	protein_coding	12976450	chr1:12976449-12980568	12976449	12980568
chr1	13115751	13119751	XLOC_000112	XLOC_000112	1	12998181	13117751	-1	PRAMEF6	ENSG00000232423	protein_coding	13117751	chr1:13035542-13038381	13035542	13038381
chr1	13357819	13361819	XLOC_000113	XLOC_000113	1	13359819	13369057	1	PRAMEF5	ENSG00000204502	protein_coding	13359819	chr1:13359818-13369057	13359818	13369057
chr1	13419176	13423176	XLOC_000114	XLOC_000114	1	13421176	13428191	1	PRAMEF9	ENSG00000204501	protein_coding	13421176	chr1:13421175-13428191	13421175	13428191
chr1	13493254	13497254	XLOC_000115	XLOC_000115	1	13495254	13498260	1	PRAMEF16	ENSG00000204488	protein_coding	13495254	chr1:13495253-13498259	13495253	13498259
chr1	13514066	13518066	XLOC_000116	XLOC_000116	1	13516066	13526943	1	PRAMEF21	ENSG00000204486	protein_coding	13516066	chr1:13516065-13526943	13516065	13526943
chr1	13639973	13643973	XLOC_000117	XLOC_000117	1	13641973	13648988	1	PRAMEF15	ENSG00000157358	protein_coding	13641973	chr1:13641972-13648988	13641972	13648988
chr1	13714092	13718092	XLOC_000118	XLOC_000118	1	13716092	13719089	1	PRAMEF17	ENSG00000204479	protein_coding	13716092	chr1:13716087-13719064	13716087	13719064
